gene_name,max_abs_log2FC,weighted_mean_abs_log2FC,n_groups_significant,detected_in_male,detected_in_female,sex_specificity
1700066N21Rik,0.24009385592557028,0.11680216412194094,0,False,False,neither
1700066O22Rik,0.3243389343279954,0.18299759013609768,0,False,False,neither
1700067G17Rik,0.20523384870351105,0.08255629347984074,0,False,False,neither
1700067K01Rik,0.14374655450770457,0.10056401196541928,0,False,False,neither
1700067P10Rik,0.17776015068741052,0.13848570368368673,0,False,False,neither
1700069L16Rik,0.2922247992275779,0.11926982678052275,0,False,False,neither
1700069P05Rik,0.3648666655962255,0.19701949524728116,0,False,False,neither
1700071G01Rik,0.2205061215824192,0.11358330075508477,0,False,False,neither
1700071M16Rik,0.3138839248339996,0.15735969719022197,0,False,False,neither
1700072B07Rik,0.15939963965160148,0.07645987155081141,0,False,False,neither
1700072G22Rik,0.17567506784782785,0.0753871656514063,0,False,False,neither
1700073E17Rik,0.8392343313007525,0.47030941339392984,2,True,True,both
1700074H08Rik,0.12876139035895925,0.08201820119300202,0,False,False,neither
1700074P13Rik,0.2289167959306356,0.10951408759459691,0,False,False,neither
1700080E11Rik,0.19611230761749845,0.11133935997445758,0,False,False,neither
1700080G11Rik,0.1870263776889084,0.1671168830216214,0,False,False,neither
1700080N15Rik,0.2311541031188842,0.10132602694774195,0,False,False,neither
1700080O16Rik,0.1550544008037282,0.09738886126916049,0,False,False,neither
1700081H04Rik,0.19820133998654574,0.12886362978447222,0,False,False,neither
1700082M22Rik,0.48799769854507374,0.3109351372276091,0,False,False,neither
1700083H02Rik,0.2585363520514546,0.16509588339049402,0,False,False,neither
1700084C06Rik,0.13747126281659774,0.08204643723265123,0,False,False,neither
1700084F23Rik,0.20018089091875757,0.15232001856760197,0,False,False,neither
1700084M14Rik,0.17237573663698205,0.12733791005113645,0,False,False,neither
1700085C21Rik,0.1761759849306008,0.07663978468351909,0,False,False,neither
1700086D15Rik,0.29748381902246573,0.18565509838132843,0,False,False,neither
1700086L19Rik,0.19762398709591492,0.09150640663371812,0,False,False,neither
1700086O06Rik,0.23704104411478474,0.15608505296186861,0,False,False,neither
1700086P04Rik,0.2898940804267329,0.20579162288143155,0,False,False,neither
1700087M22Rik,0.09430398386145014,0.06328644331117322,0,False,False,neither
1700088E04Rik,0.43419046579709764,0.24476112685268803,0,False,False,neither
1700091H14Rik,0.11152723634368902,0.059098447637776885,0,False,False,neither
1700092C02Rik,0.15060440774268102,0.06592064130417195,0,False,False,neither
1700092C10Rik,0.099599082143354,0.044779758475138334,0,False,False,neither
1700092C17Rik,0.1842603119661703,0.08828685913009916,0,False,False,neither
1700092E19Rik,0.5325647673716296,0.3503936413810195,1,False,True,female_only
1700092K14Rik,0.2711114473543625,0.12130235414542576,0,False,False,neither
1700092M07Rik,0.3060739071164099,0.17820226226426816,0,False,False,neither
1700093J21Rik,0.35998723159046686,0.21853535705534713,0,False,False,neither
1700093K21Rik,0.3133579721273828,0.1938100673814509,0,False,False,neither
1700094J05Rik,0.2590075423640688,0.1455697956086633,0,False,False,neither
1700094M24Rik,0.23305931112369058,0.13830338541391857,0,False,False,neither
1700095A13Rik,0.15396154876799206,0.05143556622688927,0,False,False,neither
1700095A21Rik,0.20929542633307222,0.11039887661441979,0,False,False,neither
1700095B10Rik,0.20629761422665369,0.15695476191769667,0,False,False,neither
1700095J03Rik,0.2435144229173623,0.1634163560826269,0,False,False,neither
1700095J07Rik,0.4574387650649144,0.238558397846694,0,False,False,neither
1700095J12Rik,0.1405488669698866,0.06974007804822177,0,False,False,neither
1700095K22Rik,0.18254673953522432,0.06938235735956876,0,False,False,neither
1700096J18Rik,0.3381536375131855,0.19608746022591247,0,False,False,neither
1700099I09Rik,0.24528943982943585,0.1271856165988809,0,False,False,neither
1700100L14Rik,0.12115083156121918,0.09118725008368204,0,False,False,neither
1700101I11Rik,0.19802482034496627,0.11199444648949174,0,False,False,neither
1700101O22Rik,0.14698228670091593,0.07729647012841974,0,False,False,neither
1700102P08Rik,0.36310003577843414,0.22857343245964187,0,False,False,neither
1700104B16Rik,0.2169126060694761,0.1739060348468611,0,False,False,neither
1700108F19Rik,0.20320900603143113,0.10846550930415799,0,False,False,neither
1700108J01Rik,0.07978371045855029,0.03613304018710688,0,False,False,neither
1700108N11Rik,0.16519890271914028,0.10869740242806739,0,False,False,neither
1700109G14Rik,0.18912221059225007,0.10220891700530985,0,False,False,neither
1700109G15Rik,0.180187698962583,0.13366757805381502,0,False,False,neither
1700109H08Rik,0.16091045326315415,0.11052833186252775,0,False,False,neither
1700109I08Rik,0.16872203058166338,0.10258481581855788,0,False,False,neither
1700109K24Rik,0.12926078562845952,0.11217225068651851,0,False,False,neither
1700110C19Rik,0.06849833768442438,0.04517519063308865,0,False,False,neither
1700110I01Rik,0.12464003428683289,0.07517857432040302,0,False,False,neither
1700110K17Rik,0.21776077108523093,0.10008529108560293,0,False,False,neither
1700111E14Rik,0.1454433475716407,0.07594619579339384,0,False,False,neither
1700111N16Rik,0.20474800615169705,0.13726248582417028,0,False,False,neither
1700112D23Rik,0.2837923095754157,0.11600775343300654,0,False,False,neither
1700112E06Rik,0.2387855489755504,0.130897489144993,0,False,False,neither
1700112H15Rik,0.19229447288849355,0.07946845626286508,0,False,False,neither
1700112J05Rik,0.0883990549345697,0.05699399199726689,0,False,False,neither
1700112J16Rik,0.536285281550114,0.2462518145905877,1,True,False,male_only
1700112K13Rik,0.15463203943618595,0.10858130365717666,0,False,False,neither
1700113A16Rik,0.36632052595350795,0.2398895174938689,0,False,False,neither
1700113H08Rik,0.10182811616702846,0.07065106161345015,0,False,False,neither
1700116B05Rik,0.20915036282452124,0.12577892873550822,0,False,False,neither
1700119I11Rik,0.19154247507179026,0.10397731237683991,0,False,False,neither
1700120B22Rik,0.19685208203630644,0.06831803670153982,0,False,False,neither
1700120C14Rik,0.06911149765332131,0.03482008254999766,0,False,False,neither
1700120C18Rik,0.14455581672406148,0.07189881399480157,0,False,False,neither
1700120G07Rik,0.2439114620532839,0.11544500893670656,0,False,False,neither
1700120G11Rik,0.1102926880865945,0.038516507511314496,0,False,False,neither
1700120O09Rik,0.0440213028364161,0.024308825694079786,0,False,False,neither
1700121L03Rik,0.25456081336850306,0.14189194731078716,0,False,False,neither
1700121L16Rik,0.08777980737212941,0.03356398295543585,0,False,False,neither
1700121N20Rik,0.16579473034735503,0.07129305792653498,0,False,False,neither
1700122D07Rik,0.4469533163892864,0.14604681126377272,0,False,False,neither
1700122E12Rik,0.24367104256268596,0.12453652157080299,0,False,False,neither
1700122O11Rik,0.1806074085765303,0.12125876574869837,0,False,False,neither
1700123I01Rik,0.3281614189698536,0.18494787829636533,0,False,False,neither
1700123K08Rik,0.15329191900034192,0.06489277338056157,0,False,False,neither
1700123L14Rik,0.32306170343591656,0.25728584958910455,0,False,False,neither
1700123M08Rik,0.33097738552929595,0.17271956111227924,0,False,False,neither
1700123O12Rik,0.1795211229876101,0.11237502095638723,0,False,False,neither
1700123O20Rik,0.2660318617250543,0.142439299005882,0,False,False,neither
1700123O21Rik,0.21472483623379507,0.11722797765172677,0,False,False,neither
1700124L16Rik,0.16691664577251328,0.0760462477675859,0,False,False,neither
1700125G02Rik,0.2869153745417212,0.12070809335274543,0,False,False,neither
1700125G22Rik,0.3463808088073762,0.12889822400353285,0,False,False,neither
1700125H03Rik,0.1582760435277313,0.05878763796278572,0,False,False,neither
1700125H20Rik,0.10357417857437676,0.05248358299812645,0,False,False,neither
1700126G02Rik,0.20564367808065248,0.11851781237063033,0,False,False,neither
1700126H18Rik,0.11367628755785378,0.062096717005881194,0,False,False,neither
1700128A07Rik,0.17439035094053165,0.10347249406644396,0,False,False,neither
1700128E19Rik,0.20684248171727215,0.14530737719352677,0,False,False,neither
1700128F08Rik,0.6211270771814309,0.3771345505643038,1,True,False,male_only
1700129C05Rik,0.3034107169368059,0.21088325716435627,0,False,False,neither
1700129L04Rik,0.269173832708903,0.15740356890669144,0,False,False,neither
1810006J02Rik,0.19979443304685646,0.15170212711950837,0,False,False,neither
1810007C17Rik,0.09534701860986788,0.06348641529425708,0,False,False,neither
1810007D17Rik,0.1295442966502282,0.0532786530679799,0,False,False,neither
1810008B01Rik,0.11708857411600393,0.07001885633825848,0,False,False,neither
1810009A15Rik,0.3624601939462149,0.17070326166254457,0,False,False,neither
1810009J06Rik,0.06319245502873214,0.016524263623148096,0,False,False,neither
1810010H24Rik,0.4089208891415374,0.1384153937342275,0,False,False,neither
1810010K12Rik,0.16179595380806316,0.1201355474102054,0,False,False,neither
1810011H11Rik,0.18855492339456417,0.09253860395389216,0,False,False,neither
1810011O10Rik,0.28058283330811923,0.15574361998111047,0,False,False,neither
1810012K08Rik,0.07405413973110521,0.05643979836794205,0,False,False,neither
1810012K16Rik,0.12329181644297224,0.07732632382736018,0,False,False,neither
1810013L24Rik,0.1158312085459828,0.04731099012486599,0,False,False,neither
1810014B01Rik,0.1608776909880435,0.0852035241157216,0,False,False,neither
1810018F18Rik,0.15031543287564106,0.10697627717504794,0,False,False,neither
1810019D21Rik,0.4503723685005569,0.198199092251862,0,False,False,neither
1810019N24Rik,0.28635633817281797,0.17384634245564456,0,False,False,neither
1810020O05Rik,0.08861841375960706,0.03444687100567906,0,False,False,neither
1810021B22Rik,0.24094119517243187,0.16009065092135918,0,False,False,neither
1810022K09Rik,0.22564197080007806,0.10203064682821006,0,False,False,neither
1810024B03Rik,0.3250055663010277,0.15762525102927244,0,False,False,neither
1810026B05Rik,0.057134968069051904,0.0461731076597557,0,False,False,neither
1810026J23Rik,0.10434030423413859,0.055090386250238335,0,False,False,neither
1810030O07Rik,0.22663415531470574,0.08798550317908939,0,False,False,neither
1810032O08Rik,0.4514701898096811,0.1711669560872636,0,False,False,neither
1810034E14Rik,0.2276861085243508,0.12643997440287771,0,False,False,neither
1810037I17Rik,0.2948665901343594,0.2008795023029363,0,False,False,neither
1810041H14Rik,0.08458793930729032,0.05131508385717603,0,False,False,neither
1810041L15Rik,0.16325569128606462,0.08820701908563355,0,False,False,neither
1810043G02Rik,0.22728359496431216,0.131399632750821,0,False,False,neither
1810043H04Rik,0.5011246743105768,0.15999435263381165,1,True,False,male_only
1810044D09Rik,0.2204642441198456,0.18443086604858414,0,False,False,neither
1810046K07Rik,0.2520064448419534,0.1509739448433044,0,False,False,neither
1810049J17Rik,0.11267714660940199,0.08668080777711416,0,False,False,neither
1810053B23Rik,0.4299200746081885,0.3109798948033282,0,False,False,neither
1810055G02Rik,0.19021981032100502,0.10819718927633767,0,False,False,neither
1810058I24Rik,0.2530099248557686,0.16922539770030556,0,False,False,neither
1810059C17Rik,0.2327174834627152,0.1114228588402686,0,False,False,neither
1810059H22Rik,0.3215091323876012,0.1639708646054721,0,False,False,neither
1810062G17Rik,0.2170156971014376,0.08177362175949787,0,False,False,neither
1810062O18Rik,0.1495089487342275,0.10017009759736514,0,False,False,neither
1810063I02Rik,0.07574193489760007,0.046179288494313374,0,False,False,neither
1810064F22Rik,0.49222297702622425,0.3234983070295101,0,False,False,neither
1810065E05Rik,0.16244383404671464,0.07430766095654996,0,False,False,neither
2010001A14Rik,0.345990911179754,0.17494850559409697,0,False,False,neither
2010003K11Rik,0.2633915167701041,0.1523468153496615,0,False,False,neither
2010005H15Rik,0.16566414531764911,0.06466076046907077,0,False,False,neither
2010007H06Rik,0.5000218853871808,0.2529406747971862,1,True,False,male_only
2010009K17Rik,0.15501823860167296,0.10389453380999619,0,False,False,neither
2010010A06Rik,0.2550814015926443,0.07767203151199346,0,False,False,neither
2010013B24Rik,0.271435997866667,0.14693785956606098,0,False,False,neither
2010015M23Rik,0.5278278846129859,0.3663709509944389,1,True,False,male_only
2010016I18Rik,0.26413661209490874,0.1679998155834463,0,False,False,neither
2010103J01Rik,0.07148977847719075,0.0294215606977139,0,False,False,neither
2010106C02Rik,0.09350869247329682,0.05403382365732605,0,False,False,neither
2010106E10Rik,0.10516887360025612,0.08155133358816952,0,False,False,neither
2010107E04Rik,0.19057555556583378,0.1365139105523798,0,False,False,neither
2010107G12Rik,0.4244036282977413,0.18532873503293984,0,False,False,neither
2010107G23Rik,0.2648331370596408,0.07169394932824961,0,False,False,neither
2010109A12Rik,0.1565430671388951,0.08965242064140125,0,False,False,neither
2010109I03Rik,0.4794450496115834,0.44798039183350563,0,False,False,neither
2010110G14Rik,0.12947013981387226,0.08902751908839376,0,False,False,neither
2010110K18Rik,0.5261067472621023,0.2925833099424716,1,True,False,male_only
2010111I01Rik,0.35130284964391706,0.11767463062344391,0,False,False,neither
2010204K13Rik,0.6546052683952761,0.18335789964025137,1,False,True,female_only
2010300C02Rik,0.3830858724734488,0.1773065166778318,0,False,False,neither
2010300F17Rik,0.17916254994826697,0.1245381433785017,0,False,False,neither
2010308F09Rik,0.17408002485202143,0.09513196244536391,0,False,False,neither
2010310C07Rik,0.31250378897275577,0.16636895946998592,0,False,False,neither
2010315B03Rik,0.16754641063832307,0.11712545631556609,0,False,False,neither
2010320O07Rik,0.2123815362893234,0.14448004049814117,0,False,False,neither
2200002D01Rik,0.34220762710954633,0.26584984251060195,0,False,False,neither
2210008F06Rik,0.3441121247440132,0.20618295398158515,0,False,False,neither
2210010C04Rik,0.41441989089358566,0.27230367014729107,0,False,False,neither
2210011C24Rik,0.17846422711395796,0.10328701621628744,0,False,False,neither
2210011K15Rik,0.36290696363021824,0.17417539493467388,0,False,False,neither
2210013O21Rik,0.2148832925225703,0.11995496800573296,0,False,False,neither
2210016F16Rik,0.3094655011262189,0.16874375752275056,0,False,False,neither
2210016L21Rik,0.15010679239563315,0.08532140529922465,0,False,False,neither
2210017I01Rik,0.27228798748273125,0.16876071824999694,0,False,False,neither
2210019I11Rik,0.4758384848111362,0.2307143592881976,0,False,False,neither
2210404O09Rik,0.30170235580672533,0.22599248254612037,0,False,False,neither
2210406O10Rik,0.32160662403631823,0.14853159508857638,0,False,False,neither
2210407C18Rik,0.18847017919341397,0.12962232778213317,0,False,False,neither
2210408F21Rik,0.12464916450402971,0.06528684742243197,0,False,False,neither
2210408I21Rik,0.2680167827725416,0.13899154454155693,0,False,False,neither
2210411M09Rik,0.12718922307698513,0.06878707189579444,0,False,False,neither
2210414B05Rik,0.13511090369313872,0.06325507271439318,0,False,False,neither
2210417A02Rik,0.11440735562440464,0.05436006011476614,0,False,False,neither
2210418O10Rik,0.0,0.0,0,False,False,neither
2210420H20Rik,0.20137483635928524,0.14282099543886795,0,False,False,neither
2300002M23Rik,0.14694699127521604,0.06327898251564676,0,False,False,neither
2300003K06Rik,0.052887233285586144,0.02658397001504379,0,False,False,neither
2300009A05Rik,0.11025266208170152,0.07628264391124975,0,False,False,neither
2310001H17Rik,0.36442391745583397,0.2649735274923169,0,False,False,neither
2310001K24Rik,0.13942713146534716,0.05242214356350917,0,False,False,neither
2310002F09Rik,0.4051010521872403,0.21783327802727584,0,False,False,neither
2310002L09Rik,0.21885546405773207,0.13245335625957771,0,False,False,neither
2310003L06Rik,0.2969961160054398,0.12913467962568942,0,False,False,neither
