gene_name,fit_type,R2,R2_linear,coeff_0,coeff_1,coeff_2
Preb,quadratic,1.0,0.008257816205326507,-0.0002831643880952382,-0.00045264195476190484,0.07695682
Elk4,linear,0.9981509705686716,0.9981509705686716,-0.002644844795840407,0.03709339696943971,
Fndc3a,quadratic,1.0,0.7410290448850343,0.00017343141968864472,-0.0019509195713369963,0.011636476999999996
Sf3a1,quadratic,1.0,0.045323935359688816,-0.0002903078364468867,-0.00016891628003663155,0.08003028500000002
Leng8,quadratic,1.0,0.8437521124825236,-6.245706849816858e-05,-0.001310763494139194,0.040133458000000004
Ppm1e,quadratic,1.0,0.40352176866911693,-0.00019987796904761935,-0.0017857324023809538,0.07168367000000005
Ipo8,quadratic,1.0,0.05213894088067694,-0.0004998197873626373,-0.0021062026104395597,0.14233208999999997
Usp16,quadratic,1.0,6.016289218568893e-05,-0.0003464019681501834,-0.0008290578755860804,0.07303862
Rbm33,quadratic,1.0,0.5014307945666683,-0.00010962352783882798,-0.001138120984249086,0.051656377000000024
Lats1,quadratic,1.0,0.04058992165399111,-0.0008300336783699638,-0.0005642664888827881,0.18138789000000005
Paxip1,quadratic,1.0,0.010618282122987655,-0.00015099680934065938,-0.00022640394010989024,0.04147618299999999
Smurf1,quadratic,1.0,2.2018951428171007e-05,-5.1301904065934104e-05,-0.00012152092098901125,0.010474547000000002
Fbxl5,quadratic,1.0,0.3749935308054868,5.606314652014649e-05,-0.0002179351355311355,0.012527650000000001
Luc7l,quadratic,1.0,0.0749376663685849,-0.0002890914318681319,-1.3339078021979352e-05,0.07766757999999999
Cdk5r1,quadratic,1.0,0.050759892947404905,-0.0011734073300366304,-0.0005569370172161241,0.32211474000000007
Dcaf7,quadratic,1.0,0.0034755746230905604,-0.00046459312820512866,-0.0013032662564102587,0.16409823000000007
Lime1,quadratic,1.0,0.0003968597481512903,-0.00203896785934066,-0.005079130290109895,0.43392158
Ubr5,quadratic,1.0,0.4784231551159861,-0.00011112556520146528,0.0005953736553113546,0.046653802999999994
Ppm1g,quadratic,1.0,0.00037726316395036985,-0.00040542750018315047,-0.0010083100360805865,0.10610978000000001
Ift88,quadratic,1.0,0.29217705280694173,-0.0004129629642857146,-0.0030926464642857155,0.12563150000000003
Cdk11b,quadratic,1.0,0.5016236034479338,0.00023001597234432238,0.0023887600518315015,0.02590822
Slc20a1,quadratic,1.0,0.011318295815391122,-0.0002953901893772896,-0.00043484830732600817,0.07769777600000001
Prpf39,quadratic,1.0,0.010910596764664882,-0.00041447931300366307,-0.0006167041617216134,0.11488074000000002
Vps54,quadratic,1.0,0.06142727070190501,-0.0004840246334249089,-0.002122376834706961,0.11112357000000006
Arhgdia,quadratic,1.0,0.03107352158362664,-0.0011694715653846166,-0.0010448108807692362,0.25681560000000014
Sec24c,quadratic,1.0,0.12059235083972397,-0.00034348949633699667,0.0002204442216117211,0.10100209000000002
Map1a,quadratic,1.0,0.1132888352903978,-0.0008503374615201476,0.0004578712305311313,0.20166919000000008
Zyg11b,quadratic,1.0,0.6751248428182512,-3.824190476190492e-05,0.0003534247619047618,0.08501618
Tnik,quadratic,1.0,0.8728058429642106,2.034781978021973e-05,-0.0003804765032967037,0.02743942300000001
Arnt,quadratic,1.0,0.007240333243931252,-0.0014677541054945065,-0.0024151577824175867,0.31806606000000004
Memo1,quadratic,1.0,0.19011074726321753,-0.0005838131996336998,-0.003631675327838828,0.16371465000000002
Ktn1,quadratic,1.0,0.022647427630124062,-0.0006920508067765574,-0.0007674924349816876,0.17232668000000004
Ttc3,quadratic,1.0,0.10397878381216741,-9.324074084249085e-05,3.76415540293041e-05,0.04543141299999998
Zfp654,quadratic,1.0,0.014568743732882528,-0.0002375536981684985,-0.0007856365391941407,0.08429983000000003
Cdc16,quadratic,1.0,0.01358230437850616,-0.00016360357362637384,-0.00022725200439560562,0.09332913
Cramp1l,quadratic,1.0,0.11091614946598971,0.00014107227014652015,0.0007288637188644688,0.014812168000000002
Shtn1,quadratic,1.0,0.7136989577081292,-0.0001129073836996339,-0.0016943160888278398,0.05784183700000003
Rnf24,quadratic,1.0,4.641179215225666e-05,0.00019748987985347986,0.0004495613311355309,0.012783652999999997
Rnf141,quadratic,1.0,0.7961440553136951,-2.0405169230769308e-06,2.7616366153846095e-05,0.003588506300000001
Mlxip,quadratic,1.0,0.01750758381417805,-0.0005145321657509159,-0.0017508131529304042,0.12704585
Sez6,quadratic,1.0,0.008489746444155455,-0.000510554180787546,-0.000810867265146521,0.10887121400000002
Golga1,quadratic,1.0,0.0718950485586497,-0.00034445285437728954,-3.330166232600777e-05,0.08294246
Msantd2,quadratic,1.0,0.021588891569244262,-0.0019324228479853493,-0.006809048053113562,0.45782396000000014
Mllt11,quadratic,1.0,0.1145289787974425,-0.0010777512087912096,0.0005993818681318604,0.2751164700000001
Abhd18,quadratic,1.0,0.17476580693586363,0.00020977095329670337,-0.00028599370054945044,0.006460796999999998
Fyttd1,quadratic,1.0,0.047897552299833834,-0.0004835849615384618,-0.001998024423076924,0.13068065
Glcci1,quadratic,1.0,0.6531710571652056,-0.0001556324890109891,0.0013518146648351644,0.09313006999999998
Smc5,quadratic,1.0,0.0038314453567176443,-0.0011737669868681327,-0.0021517398630219835,0.23217519000000006
Dcaf8,quadratic,1.0,0.01925163690947873,0.00012215931355311356,0.0004221627699633692,0.027883006000000002
Pcm1,quadratic,1.0,0.08473108492663184,-0.00018306090311355323,2.0419586630035803e-05,0.05164259000000001
Naa35,quadratic,1.0,0.013997742665816437,-0.00020097431811355324,-0.0006607228383699636,0.042702865000000007
Sar1a,quadratic,1.0,0.0006800008672669389,-0.0008830759285714287,-0.002243441928571429,0.19170055999999996
Cyfip2,quadratic,1.0,0.007327787153530219,-0.0004584421510989015,-0.000752450266483517,0.12034069000000004
Usp54,quadratic,1.0,0.0017602272872901947,-0.0009281131957875463,-0.002476375070146526,0.21239312000000005
Ttc28,quadratic,1.0,0.07932018686823106,7.48177305860805e-05,0.0003507044254578753,0.04699967
Ankrd27,quadratic,1.0,4.8683106784741526e-06,-0.0023562715393772907,-0.005450895757326013,0.4809721700000001
Lman2l,quadratic,1.0,0.00026584624425907144,-0.0013973510509157523,-0.003440253230402938,0.2875616300000001
Ivns1abp,quadratic,1.0,0.6830260943498125,-0.00033166815989011,-0.004681718398351648,0.12071869999999998
Morf4l2,quadratic,1.0,0.10736498852201726,-0.0004646754450549455,0.00021056432417582103,0.14715107000000002
AI314180,quadratic,1.0,0.9131350011322841,-5.595562783882795e-05,-0.001586890684249085,0.03491744400000001
Acadsb,quadratic,1.0,0.5995155502167347,0.0002671200824175824,-0.0020010712637362634,0.007944602500000014
Nrd1,quadratic,1.0,0.6758475699008806,0.00012739471153846155,-0.0011797913269230764,0.008022080000000003
Lrig2,quadratic,1.0,0.18123392323741405,-0.0003874091391025644,-0.002366324753205129,0.10049508
Nae1,quadratic,1.0,0.3061336365749383,-0.00019869131391941414,-0.001522671842124543,0.06037493400000003
Klhl7,quadratic,1.0,1.9211518001771566e-05,-0.0014300589272893784,-0.003283246176007333,0.29139715000000016
Klhdc2,quadratic,1.0,0.020721470093799654,-0.0006481802816849821,-0.002267892491941394,0.16118596000000004
Yme1l1,quadratic,1.0,0.2014768890367904,-0.0002945787004578758,-0.0018745788402014653,0.07633789000000003
Pcnp,quadratic,1.0,0.8367091051800303,-2.2358383882783914e-05,0.000354188375091575,0.012318323000000003
Zxdc,quadratic,1.0,0.8040433457493537,0.00015914868296703296,-0.002217051955494506,0.011124877000000005
Plcxd2,quadratic,1.0,0.3349608960256013,0.0003568235607326008,0.0028647692643223445,0.002349717799999994
Fcho2,quadratic,1.0,0.34853494105395344,-0.00033020639835164886,-0.002708703975274727,0.1038829200000001
Slain2,quadratic,1.0,0.00018158387969391399,-0.0003944315633699636,-0.0008767739838827862,0.09150717000000003
Mtss1,quadratic,1.0,0.09716438662693117,0.00019281560805860815,-5.834121245421241e-05,0.0062489379999999956
Picalm,quadratic,1.0,0.023327980249327473,-0.0006344990467032971,-0.0006918287005494531,0.14005987000000006
Riok3,linear,0.9628891278832458,0.9628891278832458,0.0012309970229202032,0.038330865015280116,
Cacfd1,quadratic,1.0,0.4479521249952486,-0.0005222458946886454,-0.004994073753663004,0.16768418000000004
Scarb2,quadratic,1.0,0.00022180858290843375,-0.001159334191575092,-0.002563859740293046,0.24773213000000008
Nbas,quadratic,1.0,0.004129171950604027,-0.0012682322664835175,-0.0023007409972527495,0.26814200000000005
Scg3,quadratic,1.0,0.0034631928948675172,-0.0008042874413919417,-0.0022554869542124544,0.19710410999999997
Actr3,quadratic,1.0,0.003823995983499251,-0.00046712386188644715,-0.0008565546416300372,0.09715803999999999
Tsga10,quadratic,1.0,0.0018746795206311395,-0.0011260526690476198,-0.0022331313023809555,0.2434473600000001
Ptms,quadratic,1.0,0.06703928447785623,-0.0008291753503479855,-0.0001484853685531144,0.18928991
Nfix,quadratic,1.0,0.05502840731929437,-0.0013963417785714297,-0.0005498668785714351,0.3655858300000001
Atrx,quadratic,1.0,0.008712726019938666,7.084261575091575e-05,0.0002184578029304029,0.005920032500000001
Sppl3,quadratic,1.0,0.08741155763252229,-0.0007876326216117224,0.00012091854249083911,0.18282385000000007
Mark3,quadratic,1.0,0.07559906326696963,-0.00029928573406593417,-1.0552610989010862e-05,0.08855491
Selt,quadratic,1.0,0.5119246052168689,-0.00013223195512820527,0.0007789443397435887,0.06254178000000003
Taz,quadratic,1.0,0.06655151429243633,-0.0005905767018315021,-0.0026426298608058637,0.13643035000000006
Cd2ap,quadratic,1.0,0.38366061890726055,0.00016045816300366296,0.0013903661117216123,0.015958868000000005
Zfp280c,quadratic,1.0,0.3761664735833792,-0.00018292607802197826,-0.00156676637032967,0.06969223000000001
Plxna4,linear,0.959356484106685,0.959356484106685,0.0006210113565365021,0.04847932223769099,
Ppp4r1,quadratic,1.0,0.020744555817051147,-0.0006900575807692315,-0.0008022709115384642,0.1683074200000001
Zfp592,linear,0.9913623562246893,0.9913623562246893,0.000743326515704584,0.019697531843803042,
Mccc1,quadratic,1.0,0.05676136687991251,-0.0007445731463369969,-0.0002693243283882813,0.18413131000000008
Pnn,quadratic,1.0,0.7167981728229518,7.365569358974323e-05,-0.0007690328628205146,0.08667530000000004
Scaf4,quadratic,1.0,7.21092722499872e-05,-0.0003291409150183152,-0.0007896892586080605,0.08552350000000003
Atp6v1h,quadratic,1.0,0.16132736256104396,0.000258015665897436,0.001509925081794872,0.0028174963999999963
Trim39,quadratic,1.0,0.0010843661579132968,-0.000585645123443224,-0.0012102743183150212,0.1296283900000001
Lpgat1,quadratic,1.0,0.7554903917778444,-0.00011548112481685008,-0.0018988113389194154,0.04918484800000004
Basp1,quadratic,1.0,0.08855697779602234,-0.0012903666408424915,0.00022106325402929854,0.30196518000000006
Rasal2,quadratic,1.0,0.002717441818938404,-0.0005019059500000003,-0.0009596476500000017,0.14550999000000003
BC005537,quadratic,1.0,6.83845691394902e-05,-0.0010799180945054955,-0.002445668617582421,0.22957568000000006
Zswim6,quadratic,1.0,0.036885839396106346,-0.00036041322326007364,-0.00027390948223443253,0.10885586000000003
Cdh13,quadratic,1.0,0.7042732717024142,-0.000245190601648352,-0.0036092020247252762,0.10405271500000005
Tmem178b,quadratic,1.0,0.8852173108241499,0.00020773751813186805,-0.004147121428021977,0.02588789700000001
Luc7l2,quadratic,1.0,0.17163103132334478,0.00023995149358974364,0.0014361777371794872,0.01315598699999999
Ywhag,quadratic,1.0,0.6041327037473203,-0.00016610431501831526,0.00126012794139194,0.11102881000000002
Tbl1x,quadratic,1.0,0.4834707889320663,8.626178893772893e-05,-0.00046890127926739917,0.0009536983000000031
Zfp326,quadratic,1.0,0.1031481847350767,-0.00047957308974359,-0.0024235876794871823,0.12920713000000006
Ttc4,quadratic,1.0,0.018517161957076755,-0.0009932080661172165,-0.0012200355250915802,0.23067749000000004
Dnajc6,linear,0.9997199122658273,0.9997199122658273,-0.0023962990701188454,0.03509508908658742,
Stox2,quadratic,1.0,0.1970928196522248,4.6510942857142865e-05,0.0002934177428571427,0.013702933000000002
Zranb1,quadratic,1.0,0.021860209103414463,-0.0010560566302197805,-0.0011943176532967059,0.27374643000000004
Nvl,quadratic,1.0,0.010892750931597694,-0.0004925417982600736,-0.0015631015072344338,0.11756579600000001
Parp6,quadratic,1.0,0.00877902374057593,-0.00011704940695970707,-0.00018441717106227104,0.049542274000000004
Kdm3b,quadratic,1.0,0.11679804695406903,5.684786978021978e-05,-3.344615329670314e-05,0.009171467
Hmgb3,quadratic,1.0,0.032505549548063284,-0.0007831430714285719,-0.0006731600714285751,0.20320134
Mkln1,quadratic,1.0,0.05437600521805863,-0.0005140930366300368,-0.00020870821611721692,0.11582651
Setd1a,quadratic,1.0,0.0019574026277786594,-0.0006478513551282054,-0.0012798574602564134,0.15523410000000007
Szt2,quadratic,1.0,0.0020012307708844324,-0.0005827391309523814,-0.0011489142976190507,0.13049620000000006
Tmem57,quadratic,1.0,0.07964312218999325,-0.00044950871611721646,1.3717924908423219e-05,0.12642878000000005
Myo5a,quadratic,1.0,0.11437809355956619,-0.00012013019908424924,6.65512804029302e-05,0.060095724
Usp19,quadratic,1.0,0.0030221221770930784,-0.0005258859708791212,-0.0009934357631868154,0.11647975400000003
Ttc14,quadratic,1.0,0.012104374122340111,-0.0011253677406593409,-0.0016232689098901144,0.23833543000000001
Osbpl9,quadratic,1.0,0.0527273790955769,-0.0003531543853479855,-0.0014921151135531146,0.07957312499999998
Eftud2,quadratic,1.0,0.10917445327791087,-0.0005042051840659343,-0.0025923687609890143,0.12343953500000006
Rab11fip4,quadratic,1.0,0.7401920144539942,0.00023500195494505503,-0.0026365778758241764,0.013050602000000005
Timm44,quadratic,1.0,0.9236035211926937,8.150485641025636e-05,-0.002085091287179487,0.01606729800000001
Srsf2,quadratic,1.0,0.44016146308954696,-0.00023750285164835194,-0.0022442767747252765,0.09112437000000001
Dner,quadratic,1.0,0.6742746752529762,0.0003211668468864466,-0.0029609741633699616,0.015428346999999999
Arl8b,quadratic,1.0,0.17644150426426042,-0.00040287011007326045,0.0005578968155677656,0.11374375000000003
Mapre1,quadratic,1.0,0.006555920806318505,-0.0009564879943223452,-0.0016058583815018338,0.21571270000000006
Slc9a8,quadratic,1.0,0.43548796569294845,0.0002087603703296704,0.0019586339549450557,0.01737206599999999
Tspan3,quadratic,1.0,0.0156346338277511,-0.0006179179203296705,-0.002065588804945055,0.17674175999999994
Orc4,quadratic,1.0,0.3060811574649158,0.00030632647728937723,-0.0009191959739926733,0.011365653
Ttll4,quadratic,1.0,0.19656524330770253,-0.00031139547472527494,-0.0019623965208791206,0.10978410000000001
Nop58,quadratic,1.0,0.021359884402042617,-0.0010294363866153852,-0.0011787447432307695,0.2145531
Eea1,quadratic,1.0,0.01437998246573069,-0.0006779288313186816,-0.0009229192697802213,0.15563702999999998
Cisd2,quadratic,1.0,0.37960598338867,0.0001470580313186813,0.0012662866697802197,0.009240225999999997
Gnao1,linear,0.9859407169152503,0.9859407169152503,0.0005909647419354838,0.0622108351612903,
Gga2,quadratic,1.0,0.019212672349533055,-0.0011029364849816856,-0.0013317545413919429,0.23252313000000005
Slc25a46,quadratic,1.0,0.3212602309610829,-0.00038651794084249117,-0.003035786845970697,0.10957600000000002
Zmat3,quadratic,1.0,0.023214905720929102,-0.000575799175641026,-0.002054856101282054,0.14647073000000002
Hspa4l,quadratic,1.0,0.00548450263326461,-0.0011546525463369966,-0.0020032051283882845,0.23794310000000005
Idh3b,quadratic,1.0,0.16625914482858484,-0.0005006127829670337,-0.0029616437445054984,0.1361851700000001
Tgfbr1,quadratic,1.0,0.00230929139513103,-0.0002605265738095241,-0.0007079295404761924,0.09776285000000003
Phtf1,quadratic,1.0,0.0033775261113598853,-0.0003666313919413921,-0.0006832982124542144,0.12546624000000003
Srsf11,quadratic,1.0,0.3139676529800657,-0.00032895701776556794,0.001019737000183149,0.09609565000000002
Hace1,quadratic,1.0,0.09801532853854833,-0.00023132021428571453,-0.0011513892142857166,0.12810971000000002
Osbpl8,quadratic,1.0,0.07429881481842937,-0.0001824297025641026,-1.0341405128205702e-05,0.052157957
Elmod2,quadratic,1.0,0.0006908852933394938,-0.0012997383150183158,-0.0033041380586080597,0.27655017000000004
Ncs1,quadratic,1.0,0.5486027180113289,-3.301600677655686e-05,-0.0003691638349816853,0.037393864000000006
Mier1,quadratic,1.0,0.013447182721423312,-0.00042108075549450577,-0.0005869033324175842,0.09673289000000004
Strada,quadratic,1.0,0.20104263851453663,-0.00037573298186813214,0.0006372470719780215,0.10311183000000002
Rfwd2,quadratic,1.0,0.6030137811925236,-0.00021706828644688656,0.0016417315699633684,0.075941905
Sptan1,quadratic,1.0,0.24261915735573114,-0.00029870001498168505,0.0006609243486080586,0.08373192
Dcx,quadratic,1.0,0.6569091317099899,-0.00021565213369963395,-0.0028982753388278404,0.09328982000000002
Ptcd3,quadratic,1.0,0.8737298504308093,0.00012240637344322326,-0.002299600931684982,0.04720707200000003
Bmpr2,quadratic,1.0,0.15362661668669997,0.00028320008079853485,0.0016287794473113556,0.0007436235299999992
Gpc1,quadratic,1.0,0.4710585552427492,5.3533623809523714e-05,0.000530362890476191,0.052234039999999995
Rnasel,quadratic,1.0,0.010109156163707778,-0.0015830069317399281,-0.002405834502765576,0.3213403800000002
Schip1,quadratic,1.0,0.0021247912198153474,-0.00027126480952380976,-0.0005318474761904764,0.08733356000000002
Dlg4,quadratic,1.0,0.23882593823813647,-0.0001652684576923078,0.0003579323346153839,0.06142004200000002
Pafah1b1,quadratic,1.0,0.02726686511498777,-0.0006887984727838833,-0.0006798292384249117,0.14712620000000007
2810403A07Rik,quadratic,1.0,0.05160916122669412,-0.0009483322532051287,-0.003986609131410257,0.22195262000000002
Mtx3,quadratic,1.0,0.5981361293432133,-7.932494615384624e-05,0.000592011607692307,0.05435455
Fnbp4,quadratic,1.0,0.4481846256258646,0.00014011401886446882,-0.0006871117836996334,0.009544433
Strn3,linear,0.9930855259325461,0.9930855259325461,-0.0017485867444821737,0.032816445837011876,
Guf1,quadratic,1.0,0.45644422432643983,-0.00043675763278388347,-0.00423118315842491,0.13646683000000007
Akap8,quadratic,1.0,0.0005468625689846185,-0.0002799150631868134,-0.0007050659478021998,0.08129399000000002
Far1,quadratic,1.0,0.16070118084593799,-0.0004960549294871802,0.0005862263910256389,0.15076241000000007
Nrep,quadratic,1.0,0.00591292372210106,-0.0011852837981684984,-0.003496849239194145,0.26904148
Rab7,quadratic,1.0,0.021304460031457806,-0.0018524117382783896,-0.0021239979408424906,0.4029578
