gene_name,slope_divergence_E15,slope_divergence_P0,slope_divergence_P13,predicted_divergence_P3,predicted_divergence_P7,fit_type,R2,R2_linear,CI_lower_P3,CI_upper_P3,CI_lower_P7,CI_upper_P7,rank_score_P3,rank_score_P7
Unc5c,0.17627043,0.23041126,0.06450104,0.2096654075274726,0.16563255761538465,quadratic,1.0,0.3956729590135122,0.20966540752747254,0.2096654075274728,0.16563255761538453,0.1656325576153848,0.2096654075274726,0.16563255761538465
Nrxn1,0.14257638,0.3047858,0.033499625,0.2761264359065934,0.20623182180769228,quadratic,1.0,0.13062035120000404,0.27612643590659336,0.2761264359065938,0.20623182180769217,0.2062318218076925,0.2761264359065934,0.20623182180769228
Ptprt,0.202283,0.23631045,0.032653015,0.20852806596153847,0.15355043403846153,quadratic,1.0,0.5638144712747353,0.20852806596153844,0.20852806596153867,0.15355043403846147,0.15355043403846164,0.20852806596153847,0.15355043403846153
Marcks,0.12613606,0.33253923,0.022593264,0.30130131861538473,0.22204856138461543,quadratic,1.0,0.08346149064167796,0.30130131861538456,0.3013013186153851,0.2220485613846152,0.2220485613846157,0.30130131861538473,0.22204856138461543
Lrfn5,0.047967356,0.38983065,0.051856786,0.36411047689010995,0.2810280369384615,quadratic,1.0,0.002611478624593988,0.36411047689010984,0.3641104768901102,0.28102803693846135,0.2810280369384618,0.36411047689010995,0.2810280369384615
Magi2,0.057884555,0.3439813,0.07534349,0.3245639198626376,0.258936516423077,quadratic,1.0,0.009125653914118237,0.3245639198626373,0.32456391986263794,0.2589365164230767,0.2589365164230773,0.3245639198626376,0.258936516423077
Ank2,0.09904581,0.40996194,0.015527031,0.37365516608241767,0.27417724534615384,quadratic,1.0,0.025718930016838892,0.3736551660824175,0.3736551660824179,0.2741772453461537,0.27417724534615395,0.37365516608241767,0.27417724534615384
Hpcal4,0.08214368,0.29713568,0.09328885,0.28225123818681336,0.23239199038461547,quadratic,1.0,0.007597204291142745,0.2822512381868132,0.28225123818681364,0.23239199038461528,0.23239199038461567,0.28225123818681336,0.23239199038461547
Rpl6,0.11167392,0.27082562,0.09054033,0.2554479786263737,0.21046624423076926,quadratic,1.0,0.004377050436526586,0.2554479786263736,0.2554479786263739,0.21046624423076912,0.21046624423076943,0.2554479786263737,0.21046624423076926
Nwd2,0.22758669,0.21479978,0.02271059,0.18538968131868133,0.13225258553846153,quadratic,1.0,0.7624662331408,0.18538968131868133,0.18538968131868153,0.13225258553846148,0.13225258553846167,0.18538968131868133,0.13225258553846153
Dbpht2,0.4104849,0.042373348,0.016939353,0.012306490631868172,-0.005198343546153804,quadratic,1.0,0.8302853240274761,0.012306490631868075,0.012306490631868172,-0.005198343546153901,-0.005198343546153804,0.012306490631868172,-0.005198343546153804
Hnrnpk,0.06562182,0.40200198,0.024839504,0.3700764592747253,0.27607125615384615,quadratic,1.0,0.0032977215864039566,0.37007645927472527,0.37007645927472566,0.276071256153846,0.2760712561538463,0.3700764592747253,0.27607125615384615
Adgrl3,0.31204802,0.16124144,0.022840144,0.127529761368421,0.08624237231578943,linear,0.9997292196966865,0.9997292196966865,0.12605861663157883,0.13027589821052626,0.08477122757894728,0.08898850915789469,0.12749522882095618,0.08621901958005529
Grik2,0.042927213,0.4196025,0.058042888,0.39286991322527487,0.30430250054615393,quadratic,1.0,0.005866103796996036,0.3928699132252747,0.39286991322527526,0.3043025005461537,0.30430250054615415,0.39286991322527487,0.30430250054615393
Adam23,0.108847156,0.33926833,0.0121759605,0.307202293107143,0.22392521415000005,quadratic,1.0,0.06147066953130176,0.30720229310714287,0.30720229310714336,0.22392521414999983,0.22392521415000033,0.307202293107143,0.22392521415000005
Kcnh7,0.099605225,0.34958953,0.040230487,0.32155162782417573,0.24370528846153833,quadratic,1.0,0.019641749462467883,0.32155162782417573,0.32155162782417607,0.2437052884615383,0.24370528846153855,0.32155162782417573,0.24370528846153833
Lingo1,0.1530211,0.204492,0.10407109,0.19327088532967043,0.16715332038461544,quadratic,1.0,0.20340505605339787,0.19327088532967035,0.19327088532967057,0.16715332038461533,0.16715332038461556,0.19327088532967043,0.16715332038461544
Rpl15,0.13558827,0.31364444,0.008341987,0.2810706157087913,0.2022836345769231,quadratic,1.0,0.14215439370345406,0.2810706157087912,0.28107061570879155,0.202283634576923,0.20228363457692328,0.2810706157087913,0.2022836345769231
Zkscan3,0.015931316,0.40599942,0.07201136,0.38431374819780223,0.3037035896307692,quadratic,1.0,0.03016692936184784,0.3843137481978021,0.3843137481978025,0.3037035896307691,0.3037035896307694,0.38431374819780223,0.3037035896307692
Cacna1e,0.10887748,0.38434756,0.0028317242,0.3474254911725274,0.2504840220846153,quadratic,1.0,0.052596285687819044,0.3474254911725274,0.34742549117252786,0.25048402208461523,0.2504840220846157,0.3474254911725274,0.2504840220846153
Ryr2,0.102671675,0.32648095,0.0228965,0.2974300732142857,0.22042230249999997,quadratic,1.0,0.04552551274610994,0.29743007321428566,0.2974300732142861,0.22042230249999983,0.22042230250000025,0.2974300732142857,0.22042230249999997
Snx10,0.039053164,0.39700848,0.03208584,0.36843984169230776,0.2784136639076923,quadratic,1.0,0.0006012792075944517,0.3684398416923077,0.3684398416923081,0.2784136639076922,0.27841366390769257,0.36843984169230776,0.2784136639076923
Grip2,0.111703105,0.32003635,0.01841394,0.290171114368132,0.21326019334615393,quadratic,1.0,0.0689156833618828,0.29017111436813187,0.29017111436813225,0.21326019334615373,0.2132601933461541,0.290171114368132,0.21326019334615393
Dnm3,0.13160335,0.3151298,0.013968531,0.28356106146703314,0.20606806196153854,quadratic,1.0,0.12194822285363516,0.2835610614670329,0.28356106146703347,0.20606806196153826,0.20606806196153873,0.28356106146703314,0.20606806196153854
Auts2,0.1025764,0.31066033,0.035846807,0.28475442873076934,0.21520146326923079,quadratic,1.0,0.03705638628822627,0.28475442873076917,0.2847544287307697,0.21520146326923056,0.21520146326923112,0.28475442873076934,0.21520146326923079
Prdx2,0.10959935,0.27881882,0.05989958,0.2584288948901099,0.20312108853846153,quadratic,1.0,0.031015087335780844,0.2584288948901099,0.2584288948901101,0.2031210885384615,0.20312108853846167,0.2584288948901099,0.20312108853846153
Etnk1,0.13021779,0.3824243,0.021411862,0.34688226046153836,0.2549089195384614,quadratic,1.0,0.0645816465909278,0.34688226046153836,0.34688226046153864,0.2549089195384614,0.2549089195384616,0.34688226046153836,0.2549089195384614
Plec,0.0011926829,0.43955255,0.00458686,0.40633609199065945,0.2993645909407693,quadratic,1.0,0.0022971976228196578,0.40633609199065923,0.40633609199065984,0.29936459094076906,0.29936459094076956,0.40633609199065945,0.2993645909407693
Tle4,0.035033327,0.36964077,0.099039525,0.353397160901099,0.28861637218461544,quadratic,1.0,0.048646101178271506,0.35339716090109874,0.3533971609010993,0.2886163721846151,0.28861637218461567,0.353397160901099,0.28861637218461544
Kras,0.2741981,0.1129943,0.1071162,0.10060771703296703,0.09438703153846154,quadratic,1.0,0.8097231010217453,0.10060771703296703,0.10060771703296705,0.09438703153846154,0.09438703153846155,0.10060771703296703,0.09438703153846154
N4bp2,0.0047778906,0.4168464,0.054752562,0.39256264723186823,0.30485970409384616,quadratic,1.0,0.02309542972949763,0.3925626472318681,0.3925626472318686,0.304859704093846,0.30485970409384644,0.39256264723186823,0.30485970409384616
Cpne6,0.10849895,0.31589207,0.027615717,0.28793959213736287,0.21466830957692318,quadratic,1.0,0.05386997570673713,0.2879395921373626,0.287939592137363,0.2146683095769229,0.21466830957692332,0.28793959213736287,0.21466830957692318
Jakmip1,0.08631512,0.37194273,0.008298043,0.3383974134120879,0.2466558157307692,quadratic,1.0,0.026649091020709892,0.33839741341208784,0.3383974134120881,0.24665581573076906,0.2466558157307693,0.3383974134120879,0.2466558157307692
Gabbr2,0.26772314,0.07803885,0.09625286,0.06719205054945057,0.06677634830769233,quadratic,1.0,0.7092390155609823,0.06719205054945057,0.06719205054945064,0.06677634830769233,0.06677634830769237,0.06719205054945057,0.06677634830769233
Dkk3,0.061912794,0.32638538,0.043382794,0.30329237887912097,0.2331007752923077,quadratic,1.0,0.0003006632657041042,0.30329237887912086,0.30329237887912125,0.23310077529230755,0.23310077529230788,0.30329237887912097,0.2331007752923077
Ran,0.11848329,0.34799078,0.01200881,0.3145406930769231,0.2287953109230769,quadratic,1.0,0.07323230171021333,0.314540693076923,0.3145406930769235,0.22879531092307676,0.22879531092307714,0.3145406930769231,0.2287953109230769
Lrrn2,0.0726501,0.31584126,0.055295628,0.2945596831648352,0.22992953169230768,quadratic,1.0,0.00033797267913426854,0.29455968316483516,0.2945596831648354,0.22992953169230762,0.2299295316923078,0.2945596831648352,0.22992953169230768
Jakmip3,0.18946394,0.17637458,0.065086745,0.15892989195054946,0.12798232919230768,quadratic,1.0,0.7957752334930467,0.1589298919505494,0.15892989195054952,0.12798232919230762,0.12798232919230773,0.15892989195054946,0.12798232919230768
Dtna,0.095178835,0.32878143,0.01253545,0.29855171722527485,0.21834531334615387,quadratic,1.0,0.04487811863395674,0.2985517172252746,0.2985517172252752,0.21834531334615365,0.21834531334615412,0.29855171722527485,0.21834531334615387
Pdzd2,0.08539484,0.3425366,0.0066017983,0.3110673870005495,0.22612451374230763,quadratic,1.0,0.03382115383991757,0.31106738700054937,0.3110673870005498,0.22612451374230755,0.22612451374230794,0.3110673870005495,0.22612451374230763
Dst,0.0837478,0.32804152,0.034137584,0.301889938065934,0.22812691907692298,quadratic,1.0,0.013651139184415184,0.30188993806593395,0.3018899380659342,0.22812691907692292,0.2281269190769232,0.301889938065934,0.22812691907692298
Ckb,0.10895656,0.314433,0.010436752,0.2840115440879121,0.20636684676923078,quadratic,1.0,0.07742607598842666,0.2840115440879121,0.2840115440879124,0.20636684676923073,0.206366846769231,0.2840115440879121,0.20636684676923078
Rpl4,0.0598743,0.3816615,0.008141707,0.34923402301648354,0.2558126152692307,quadratic,1.0,0.00754068701867161,0.3492340230164834,0.34923402301648376,0.2558126152692305,0.2558126152692308,0.34923402301648354,0.2558126152692307
Dpp6,0.18512276,0.19215283,0.060918245,0.1731861108516484,0.13733351257692308,quadratic,1.0,0.6695225430267869,0.1731861108516483,0.17318611085164853,0.137333512576923,0.1373335125769232,0.1731861108516484,0.13733351257692308
Raph1,0.116566114,0.2986302,0.021495858,0.27052144112087917,0.19958746390769233,quadratic,1.0,0.08908808837804205,0.2705214411208791,0.27052144112087945,0.19958746390769222,0.19958746390769252,0.27052144112087917,0.19958746390769233
Srcin1,0.12811318,0.31477413,0.000527494,0.28148804856043963,0.20048972515384617,quadratic,1.0,0.13365827638236438,0.2814880485604395,0.28148804856043996,0.200489725153846,0.2004897251538464,0.28148804856043963,0.20048972515384617
Shc2,0.06910976,0.35661736,0.03263304,0.3290900092307693,0.2482978307692308,quadratic,1.0,0.0038068686720692524,0.32909000923076914,0.3290900092307696,0.2482978307692306,0.24829783076923098,0.3290900092307693,0.2482978307692308
Zfp950,0.027088983,0.5827001,0.042091087,0.5421863701648355,0.4095420138923078,quadratic,1.0,0.004208061043234568,0.5421863701648352,0.5421863701648361,0.4095420138923074,0.4095420138923084,0.5421863701648355,0.4095420138923078
Lrrc7,0.0706105,0.3919763,0.012156087,0.35858404532417587,0.26341971296153843,quadratic,1.0,0.010405571794297797,0.3585840453241758,0.35858404532417615,0.2634197129615383,0.26341971296153865,0.35858404532417587,0.26341971296153843
Eno1,0.110157534,0.36837295,0.008348996,0.3334067612637362,0.24187666490769216,quadratic,1.0,0.054957177747049335,0.3334067612637362,0.33340676126373653,0.24187666490769216,0.2418766649076925,0.3334067612637362,0.24187666490769216
Odc1,0.06039849,0.36988103,0.053444784,0.34504308702197817,0.2669524106923078,quadratic,1.0,0.0004828640667471351,0.345043087021978,0.3450430870219784,0.2669524106923076,0.2669524106923079,0.34504308702197817,0.2669524106923078
Csmd1,0.112969734,0.30721048,0.0046784114,0.2762036879439561,0.1986402178846154,quadratic,1.0,0.0988358126638117,0.27620368794395606,0.2762036879439564,0.19864021788461528,0.19864021788461564,0.2762036879439561,0.1986402178846154
Tuba1b,0.10394061,0.22244628,0.099887945,0.21272923969780225,0.18244524373076926,quadratic,1.0,0.00014654028802540964,0.21272923969780222,0.2127292396978025,0.18244524373076915,0.18244524373076942,0.21272923969780225,0.18244524373076926
Arhgap26,0.0916665,0.32700792,0.008989491,0.2966394632802199,0.2159958035769231,quadratic,1.0,0.04428002706442724,0.29663946328021984,0.2966394632802201,0.21599580357692302,0.2159958035769233,0.2966394632802199,0.2159958035769231
Pde10a,0.10192607,0.32597622,0.014792214,0.29581514191208796,0.21672646323076922,quadratic,1.0,0.053592166221555826,0.2958151419120879,0.29581514191208835,0.2167264632307691,0.21672646323076955,0.29581514191208796,0.21672646323076922
Nyap2,0.100690246,0.3291239,0.010005224,0.2980988079670331,0.2169555178615385,quadratic,1.0,0.055648065102615885,0.2980988079670329,0.29809880796703325,0.21695551786153833,0.21695551786153863,0.2980988079670331,0.2169555178615385
Pcsk2,0.12777582,0.26786137,0.02421271,0.2417218003846154,0.1787877996153846,quadratic,1.0,0.14882704211531828,0.24172180038461538,0.24172180038461566,0.17878779961538455,0.17878779961538477,0.2417218003846154,0.1787877996153846
Adrbk2,0.16064309,0.18203785,0.07812474,0.16815036598901104,0.14021408715384617,quadratic,1.0,0.5243620763395301,0.168150365989011,0.16815036598901115,0.14021408715384612,0.14021408715384626,0.16815036598901104,0.14021408715384617
Fezf2,0.08615953,0.2838568,0.055351656,0.2640789188021978,0.20695127376923073,quadratic,1.0,0.006928920314583031,0.2640789188021978,0.26407891880219797,0.20695127376923073,0.20695127376923086,0.2640789188021978,0.20695127376923073
Cct2,0.07221593,0.3825832,0.052640036,0.35580467847252745,0.2740285883846153,quadratic,1.0,0.00013659776191465856,0.35580467847252745,0.3558046784725278,0.2740285883846153,0.2740285883846155,0.35580467847252745,0.2740285883846153
Mical3,0.1060708,0.31541267,0.009058499,0.28491751446703306,0.2067354769615385,quadratic,1.0,0.07309519390231567,0.28491751446703295,0.2849175144670334,0.20673547696153835,0.20673547696153874,0.28491751446703306,0.2067354769615385
Dlg2,0.19702214,0.2114511,0.009973722,0.18259223886813192,0.12765356684615387,quadratic,1.0,0.6538120575321924,0.1825922388681319,0.18259223886813208,0.1276535668461538,0.12765356684615398,0.18259223886813192,0.12765356684615387
Gabra2,0.14773245,0.21495916,0.060244247,0.19680885548901106,0.15622552165384618,quadratic,1.0,0.28022479883753537,0.19680885548901103,0.19680885548901117,0.15622552165384615,0.1562255216538463,0.19680885548901106,0.15622552165384618
Plk2,0.047275174,0.36831403,0.050553657,0.3441051017417583,0.2659808347153846,quadratic,1.0,0.002508415785542839,0.3441051017417582,0.3441051017417585,0.26598083471538453,0.26598083471538475,0.3441051017417583,0.2659808347153846
Atp8a1,0.091570914,0.32369816,0.0069476124,0.2932882117186814,0.21290103753846157,quadratic,1.0,0.04751100078743853,0.2932882117186813,0.2932882117186817,0.2129010375384614,0.21290103753846176,0.2932882117186814,0.21290103753846157
