rank,gene_name,perturbation_E15,perturbation_P0,perturbation_P13,mean_perturbation,transferability,rank_score,prior_dev_slope_ef,prior_dev_slope_wc,prior_direction_concordance,prior_stability,prior_baseline_expr
3506,Gm6741,0.2371539,0.16447909,0.20501935,0.20221746,0.45348072,0.091701716,0.51283073,0.49452758,1.0,0.93011653,0.17361552
3507,Snrnp25,0.08049694,0.1195775,0.07940423,0.09315956,0.9841756,0.09168536,0.4193106,0.4672946,1.0,0.8992027,0.25017202
3508,Clstn1,0.04468801,0.21566251,0.02456979,0.09497344,0.9652982,0.09167769,0.5428185,0.591896,1.0,0.7202426,0.69195485
3509,Lynx1,0.02051948,0.20049626,0.05404385,0.091686524,0.9996974,0.09165878,0.90430254,0.8627707,1.0,0.5672209,0.3398686
3510,Erc1,0.044011556,0.26038855,0.015911562,0.10677055,0.8582835,0.09163941,0.49278662,0.39539143,1.0,0.73020995,0.5041453
3511,Dhx8,0.05331716,0.21151994,0.046508018,0.1037817,0.8829439,0.091633424,0.43375102,0.44635946,1.0,0.973128,0.4189877
3512,C130026L21Rik,0.04028911,0.63569385,0.048037216,0.24134006,0.3796779,0.09163149,0.66706014,0.51922107,0.0,0.5511606,0.1506859
3513,Maml2,0.07139582,0.16964297,0.086360276,0.10913303,0.8394913,0.09161623,0.37099686,0.408555,1.0,0.7629397,0.26817644
3514,Zbtb5,0.070940666,0.14429577,0.084740624,0.09999236,0.9160456,0.09159756,0.40581086,0.3219221,1.0,0.53900987,0.3711829
3515,Tmem242,0.017137488,0.22681473,0.03170338,0.0918852,0.9965351,0.09156683,0.44799975,0.5031714,1.0,0.9210206,0.35162398
3516,Phf5a,0.106099926,0.17028089,0.058572702,0.111651175,0.81992877,0.09154601,0.41231248,0.4153335,1.0,0.9670294,0.34638602
3517,Mrpl36,0.07787907,0.19559334,0.0014933336,0.091655254,0.9985114,0.09151881,0.48435315,0.50814,1.0,0.9680912,0.2906368
3518,Htr1f,0.14668216,0.12013948,0.010028043,0.09228322,0.9913147,0.091481715,0.68531156,0.5719969,1.0,0.46643746,0.064558744
3519,Klhl25,0.010805833,0.127053,0.14357458,0.09381113,0.9749101,0.09145742,0.33748165,0.34289768,1.0,0.9024008,0.35543993
3520,Fam32a,0.0074342727,0.3286655,0.0016671683,0.11258898,0.8120609,0.09142911,0.3719666,0.43145475,1.0,0.7774566,0.47759637
3521,Gm8281,0.024228096,0.23998047,0.016188666,0.093465745,0.9782011,0.091428295,0.4283069,0.3146293,1.0,0.53724456,0.19830132
3522,Trmt10c,0.055433508,0.28307995,0.03646383,0.12499243,0.73143476,0.09142381,0.45074552,0.4586522,1.0,0.9703592,0.27527446
3523,Psen1,0.011317771,0.22968659,0.056561712,0.09918869,0.92159814,0.09141211,0.4571746,0.47236928,1.0,0.9716906,0.43206856
3524,Nudt4,0.051039036,0.15528649,0.067957245,0.091427594,0.9995327,0.09138487,0.5372098,0.5075343,1.0,0.9606922,0.5315028
3525,Teddm2,0.17134067,0.04849063,0.06347494,0.094435416,0.96763813,0.09137931,0.6253951,0.51236075,1.0,0.7093234,0.09784921
3526,Vps4a,0.08581881,0.16526932,0.042994596,0.09802758,0.93215954,0.09137734,0.48325202,0.4856823,1.0,0.99238324,0.4865049
3527,Slc35c1,0.034615688,0.28424084,0.09743091,0.13876249,0.65831643,0.091349624,0.51922846,0.491766,0.0,0.9942353,0.28796065
3528,Tmem261,0.025417438,0.21538174,0.034071878,0.091623686,0.9969168,0.09134119,0.43606192,0.47741657,1.0,0.8607358,0.30235037
3529,Lct,0.1885038,0.26247323,0.0094590485,0.1534787,0.5948082,0.09129039,0.63584834,0.5382242,1.0,0.692417,0.049468704
3530,Malt1,0.06606866,0.15916954,0.048766173,0.09133479,0.99941,0.0912809,0.6414476,0.48970476,1.0,0.51714724,0.16788748
3531,Arl2bp,0.06896992,0.20963316,0.057593092,0.1120654,0.8143537,0.09126087,0.5268779,0.47898978,1.0,0.9651464,0.4999727
3532,Krt1,0.1064898,0.17849481,0.0033990869,0.0961279,0.94917125,0.09124184,0.4968275,0.41552067,1.0,0.8180911,0.15066472
3533,Lrch1,0.08608575,0.20991233,0.000885272,0.09896112,0.92149824,0.0911925,0.536157,0.45818853,1.0,0.9847267,0.27286726
3534,3110053B16Rik,0.018383278,0.22127123,0.038187284,0.092613935,0.9846353,0.09119095,0.49767104,0.48708525,1.0,0.99114513,0.17377347
3535,Tmem216,0.25081813,0.091433376,0.0043755276,0.115542345,0.7891717,0.091182746,0.4483245,0.43917143,1.0,0.9477556,0.20835745
3536,A830039N20Rik,0.07793952,0.16677845,0.030592974,0.09177031,0.99343306,0.091167666,0.7119838,0.61239225,1.0,0.57487935,0.31296414
3537,Tgfb1i1,0.048456416,0.19073871,0.03498026,0.091391794,0.9973821,0.09115254,0.66058177,0.5209097,1.0,0.50103056,0.23594356
3538,Vgf,0.11758976,0.13203312,0.026023518,0.09188213,0.991713,0.091120705,0.71436185,0.75773215,1.0,0.31832454,0.33680576
3539,Siah3,0.06741695,0.17183258,0.044251304,0.09450027,0.9640042,0.09109866,0.37314388,0.37395412,1.0,0.9477676,0.18134964
3540,Naglu,0.005134741,0.24198359,0.052150223,0.09975619,0.9131424,0.0910916,0.55949396,0.5109955,1.0,0.8893246,0.18370728
3541,Aplp1,0.01982683,0.15591353,0.09965669,0.09179902,0.9919482,0.09105987,0.4991766,0.52842224,1.0,0.96727705,0.691184
3542,Chrna7,0.04613353,0.32510146,0.049982846,0.14040594,0.648382,0.091036685,0.44413346,0.4821081,0.0,0.92866474,0.26240584
3543,Plekha1,0.06581562,0.19322404,0.03553452,0.0981914,0.92706484,0.0910298,0.5353138,0.45803767,1.0,0.86381686,0.48497355
3544,2810013P06Rik,0.020416785,0.19367696,0.06750556,0.09386644,0.9696157,0.09101437,0.4223467,0.45627964,1.0,0.83468294,0.30872783
3545,Atp2b2,0.043241233,0.19886877,0.035763904,0.092624635,0.9825256,0.09100607,0.6462251,0.6810342,1.0,0.5534391,0.5614073
3546,Cox7b,0.03854779,0.16744934,0.06726589,0.09108768,0.9989916,0.090995826,0.46548542,0.5250308,1.0,0.99520195,0.47468695
3547,Numa1,0.042888746,0.24252464,0.019912068,0.10177515,0.89391774,0.09097861,0.43542653,0.39282325,1.0,0.7847006,0.5245274
3548,Dnajc25,0.05202076,0.13114303,0.11354234,0.09890205,0.91970783,0.09096099,0.5252059,0.47056425,1.0,0.99678385,0.18073419
3549,Bub1,0.23682632,0.02119116,0.017330175,0.09178255,0.9907581,0.09093431,0.3194497,0.24571975,1.0,0.32202187,0.18066734
3550,Rapgefl1,0.1252717,0.088875495,0.059076153,0.091074444,0.9982294,0.090913184,0.74252826,0.6203498,1.0,0.43299955,0.41677994
3551,R3hdm1,0.038033262,0.19834219,0.040765475,0.09238031,0.98409915,0.09091138,0.668936,0.54569274,1.0,0.58534145,0.55368394
3552,Scfd2,0.1545115,0.26846525,0.010666141,0.14454763,0.62888104,0.09090326,0.5426212,0.4777018,0.0,0.91183174,0.29889727
3553,Jup,0.14906648,0.12007158,0.01028972,0.0931426,0.9755669,0.09086684,0.47749123,0.46628794,1.0,0.96939975,0.39602956
3554,Ndufa6,0.1215718,0.08095048,0.0760874,0.0928699,0.9783173,0.09085623,0.46295267,0.5109672,1.0,0.9841269,0.39233837
3555,Gm26564,0.104551814,0.122211345,0.047124967,0.09129604,0.99515164,0.0908534,0.4913854,0.59010017,1.0,0.7308475,0.046545662
3556,Nkiras2,0.07853574,0.17274815,0.033024292,0.09476939,0.9586482,0.0908505,0.3762628,0.32250145,1.0,0.60979086,0.36637926
3557,Lrfn2,0.124953605,0.07638508,0.07323397,0.09152421,0.99250025,0.09083781,0.5967983,0.5183244,1.0,0.8726004,0.30261305
3558,Lbhd1,0.07548172,0.19831519,0.004390078,0.092729,0.97958195,0.09083566,0.4075056,0.41094637,1.0,0.9833932,0.21499877
3559,Syndig1,0.122785814,0.09773002,0.052711543,0.091075785,0.9972986,0.09082975,0.6185085,0.6156437,1.0,0.88703686,0.29392108
3560,Trpm2,0.018047607,0.23719862,0.026452634,0.093899615,0.9671028,0.09081058,0.69057006,0.631905,1.0,0.75611645,0.24527687
3561,Fundc1,0.12300348,0.13994603,0.015438056,0.09279586,0.97854257,0.090804696,0.42872536,0.49771562,1.0,0.9146069,0.33320975
3562,Cwh43,0.019951435,0.18443048,0.07126936,0.091883756,0.98792356,0.09077413,0.7480742,0.5946149,1.0,0.41235268,0.049121033
3563,Gdi2,0.03636883,0.23989038,0.046594862,0.10761803,0.84347945,0.0907736,0.4347873,0.4669747,1.0,0.94199115,0.5797478
3564,St6galnac6,0.11410255,0.15200472,0.011352351,0.09248654,0.981373,0.09076379,0.652276,0.6244847,1.0,0.9876851,0.3864054
3565,Xpa,0.06267886,0.26726472,0.027447725,0.11913044,0.76171553,0.090743504,0.40161827,0.41064212,1.0,0.99876285,0.22992308
3566,Gatc,0.009483079,0.23030181,0.032967106,0.09091733,0.9977696,0.090714544,0.3936962,0.45051032,1.0,0.7902772,0.36076775
3567,Mzf1,0.057187673,0.1798603,0.035565343,0.0908711,0.99819666,0.090707235,0.62411875,0.4762449,1.0,0.6538588,0.24500045
3568,Slc22a4,0.0927293,0.12496072,0.055057954,0.090915985,0.9976278,0.09070031,0.6291508,0.5758665,1.0,0.7663814,0.09975934
3569,Rfc4,0.119773835,0.03230846,0.12203138,0.09137123,0.9922629,0.09066428,0.38399094,0.35902742,1.0,0.63681537,0.2208458
3570,Zfp182,0.09199355,0.1567941,0.044817064,0.097868234,0.92636895,0.09066209,0.48576742,0.43313295,1.0,0.8693451,0.23231196
3571,Cpt1b,0.115128405,0.21004073,0.025583433,0.11691753,0.77531815,0.09064828,0.41528368,0.40329024,1.0,0.9956326,0.114031844
3572,Fam81a,0.17193812,0.0997937,0.003717709,0.091816515,0.9872388,0.09064483,0.7063645,0.7279712,1.0,0.47277924,0.34556153
3573,Tmem254a,0.18411876,0.24749418,0.065685764,0.16576624,0.54682165,0.09064457,0.54171115,0.49641868,0.0,0.9566192,0.29088712
3574,Il17rd,0.070918515,0.121922374,0.09572399,0.096188284,0.94222313,0.09063083,0.59262687,0.4068531,1.0,0.9562689,0.22581176
3575,Abca3,0.058687527,0.15796551,0.06251146,0.09305483,0.97384644,0.090621114,0.5459845,0.48235494,1.0,0.9141654,0.48003066
3576,2410016O06Rik,0.054422554,0.3729678,0.012797259,0.14672922,0.61729896,0.09057579,0.48703063,0.51186717,1.0,0.9869872,0.25874066
3577,Enc1,0.044417992,0.1962317,0.045236748,0.09529548,0.9504,0.090568826,0.38458046,0.4914079,1.0,0.7786844,0.7174716
3578,Bub3,0.04909036,0.19149889,0.05173628,0.097441845,0.92939526,0.090561986,0.47079933,0.45467615,1.0,0.9444557,0.452557
3579,Pkp2,0.06634555,0.28647372,0.07126447,0.14136125,0.64052325,0.09054517,0.67122656,0.5764984,1.0,0.6411765,0.07150186
3580,Amigo2,0.15174027,0.009723617,0.11279942,0.091421105,0.990334,0.09053743,0.55255896,0.49300733,1.0,0.8401677,0.18611023
3581,Pea15a,0.13904569,0.14533126,0.049870778,0.111415915,0.8124879,0.090524085,0.51534694,0.48728818,1.0,0.97797436,0.6429169
3582,Tmem266,0.084707014,0.17479864,0.017090166,0.09219861,0.9818256,0.09052295,0.61061263,0.53336704,1.0,0.81893396,0.18048796
3583,Rqcd1,0.050769746,0.24868982,0.04057074,0.11334344,0.798455,0.09049964,0.4558179,0.4069617,1.0,0.8286167,0.40456265
3584,Lzts3,0.04950174,0.21258283,0.0246473,0.09557729,0.9467359,0.09048645,0.6229142,0.6634297,1.0,0.58823824,0.43368137
3585,Prkg1,0.023581963,0.22163065,0.027864702,0.09102577,0.9940375,0.09048303,0.65625733,0.55902445,1.0,0.52684504,0.15581489
3586,Snrnp40,0.07815475,0.24057215,0.10285101,0.14052597,0.6438509,0.09047777,0.46139085,0.38041002,1.0,0.6909692,0.3742784
3587,Rab4a,0.07433091,0.17164227,0.029357431,0.09177687,0.9852063,0.09041915,0.49558336,0.4887721,1.0,0.9753969,0.34300017
3588,Rbm17,0.052159198,0.15319428,0.07815889,0.09450412,0.9564894,0.09039219,0.40886584,0.44074482,1.0,0.91511166,0.43252364
3589,Zfhx4,0.022850279,0.42134273,0.07791852,0.17403717,0.51936096,0.09038811,0.4695616,0.43166816,0.0,0.8151273,0.31557766
3590,Pdzrn3,0.058163177,0.07648196,0.14186575,0.0921703,0.98065937,0.090387665,0.5505651,0.4973039,1.0,0.7138277,0.389559
3591,Gpx7,0.0035622402,0.21985683,0.04779894,0.090406,0.99966115,0.090375364,0.46827614,0.43912685,1.0,0.9393585,0.17763457
3592,Csdc2,0.15005831,0.08412797,0.04179344,0.09199324,0.98223436,0.09035892,0.57592154,0.47812262,1.0,0.90640104,0.4868658
3593,Lmna,0.09731612,0.12661019,0.051112335,0.09167954,0.9854478,0.090345405,0.6770224,0.5937043,1.0,0.6752804,0.30034518
3594,Mfsd3,0.1359763,0.06272392,0.086252056,0.09498409,0.95113444,0.09034264,0.5343166,0.48792806,1.0,0.9485293,0.16268021
3595,Kdm4a,0.056713622,0.109006785,0.12051931,0.09541324,0.946775,0.09033487,0.35188136,0.36181286,1.0,0.9756908,0.50174004
3596,Zfp87,0.014247622,0.18385354,0.07363578,0.09057898,0.9971067,0.09031691,0.43331498,0.4626314,1.0,0.92503935,0.2931688
3597,Sf3b2,0.059796896,0.1847844,0.040059045,0.09488011,0.951899,0.09031628,0.4160943,0.45057994,1.0,0.89576846,0.5887324
3598,Creb3l1,0.14353938,0.12700537,0.008525622,0.09302346,0.97042346,0.09027214,0.52923185,0.44896144,1.0,0.82988197,0.13595001
3599,Sgpp1,0.025068823,0.18483335,0.08149972,0.097133964,0.92920315,0.09025718,0.49092922,0.514097,1.0,0.968038,0.33265924
3600,Cnih2,0.06169161,0.12814131,0.121534236,0.103789054,0.8695412,0.09024886,0.46474758,0.44684264,0.0,0.9055495,0.5381702
3601,Akt2,0.06357086,0.1999054,0.0334758,0.098984025,0.91153,0.09022691,0.48964724,0.4981095,1.0,0.9840205,0.48994216
3602,Fam98b,0.014616072,0.20423773,0.058563333,0.092472374,0.97555053,0.09021147,0.44047442,0.44821572,1.0,0.9742714,0.40834257
3603,Fndc5,0.022022326,0.19692515,0.056135543,0.09169433,0.9837549,0.090204746,0.6355241,0.68386436,1.0,0.4959528,0.2902528
3604,Thap7,0.25981268,0.0019071882,0.03328388,0.09833459,0.9171255,0.09018516,0.4799674,0.5045658,1.0,0.99501723,0.29370224
3605,Cav2,0.07279315,0.19056366,0.013187513,0.092181444,0.9782703,0.09017837,0.64693874,0.60594594,1.0,0.9694204,0.2582043
3606,Trp53i11,0.04511846,0.17891416,0.08418712,0.10273991,0.8775496,0.090159364,0.2564208,0.40741527,1.0,0.41664895,0.5241449
3607,Rab3a,0.0345309,0.3318516,0.030743364,0.13237529,0.68108714,0.0901591,0.5572267,0.57581425,0.0,0.84241503,0.5833116
3608,Dfna5,0.12567633,0.15016136,0.0039781104,0.09327193,0.9665711,0.090153955,0.5171019,0.4665529,1.0,0.75746375,0.25995767
3609,Fasn,0.019256392,0.23828132,0.015644472,0.09106073,0.9899405,0.0901447,0.44156727,0.4063654,1.0,0.84840614,0.6441223
3610,Rasgef1a,0.25681064,0.0024922318,0.014041629,0.09111483,0.98922515,0.09013308,0.7851594,0.76002926,1.0,0.6439987,0.35392553
3611,Ahrr,0.13860337,0.15196353,0.008094694,0.099553876,0.9053278,0.09012889,0.47690812,0.394581,1.0,0.9017868,0.13225217
3612,Gpr182,0.12342172,0.022912087,0.13063122,0.09232167,0.97617,0.09012165,0.48771405,0.52835685,1.0,0.9613949,0.049583744
3613,Sema3f,0.03457635,0.21587573,0.0320893,0.09418046,0.95679915,0.090111785,0.39221388,0.34555554,1.0,0.77789104,0.3296746
3614,Mtif2,0.07713542,0.15762119,0.042984728,0.092580445,0.97326505,0.09010531,0.4718114,0.4613711,1.0,0.9732804,0.3405215
3615,0610010K14Rik,0.026061451,0.25030297,0.0045963884,0.0936536,0.9619971,0.090094484,0.4057979,0.3990145,1.0,0.9317147,0.34099633
3616,Smpd1,0.077196814,0.15486333,0.05980298,0.09728771,0.9260617,0.09009442,0.55219054,0.54745233,1.0,0.9652812,0.44395065
3617,Ccdc177,0.020557838,0.1812868,0.073194206,0.09167961,0.9826861,0.09009228,0.38347092,0.44142252,1.0,0.83934474,0.34585378
3618,Sp3,0.075372,0.12916087,0.06841746,0.09098344,0.99016833,0.090088926,0.40058494,0.41430438,1.0,0.9878644,0.43930486
3619,Pcdh20,0.019491283,0.18826757,0.06513438,0.090964414,0.99006736,0.0900609,0.48556957,0.5622958,1.0,0.9365365,0.26210186
3620,Gm45137,0.13405967,0.26463422,0.08725667,0.16198352,0.55593663,0.090052575,0.47341374,0.44816938,0.0,0.9876615,0.015899781
3621,Sult2b1,0.13080208,0.070829675,0.06846854,0.090033434,0.999842,0.09001921,0.5927877,0.60210544,1.0,0.82006365,0.13090716
3622,Gm21769,0.09639091,0.16429153,0.018796818,0.09315976,0.966256,0.09001618,0.5316328,0.36529225,1.0,0.662694,0.27703047
3623,Rnf207,0.1326624,0.19122398,0.07065551,0.13151397,0.68434083,0.090000376,0.5624759,0.55748224,1.0,0.9578723,0.07151977
3624,Lrrc32,0.10170511,0.14399622,0.026716674,0.09080601,0.9909206,0.08998154,0.5135572,0.49560064,1.0,0.931865,0.17454849
3625,Cmc2,0.076016285,0.14888194,0.046956293,0.09061817,0.99296373,0.08998056,0.49996993,0.55187,1.0,0.847925,0.19557503
3626,Rrs1,0.030362155,0.20168173,0.04230572,0.091449864,0.98362845,0.089952685,0.39424527,0.47402203,1.0,0.8107884,0.3054165
3627,Cyp27b1,0.047186527,0.10034701,0.13379337,0.09377563,0.95913744,0.089943714,0.50923693,0.46595177,1.0,0.99633443,0.0136122415
3628,Btg1,0.026832351,0.19600706,0.080510035,0.10111648,0.8894679,0.08993986,0.3362266,0.37345976,1.0,0.89160335,0.39446968
3629,Wbp4,0.096843824,0.1434102,0.06315869,0.10113758,0.88904214,0.089915566,0.44062987,0.49649557,1.0,0.9356496,0.39526236
3630,Polr2h,0.08381876,0.07932103,0.12037139,0.09450372,0.9512972,0.08990113,0.48143527,0.45001554,1.0,0.92360497,0.28932798
3631,Fitm2,0.08061248,0.19334094,0.04674167,0.10689837,0.84091216,0.089892134,0.533683,0.5443837,0.0,0.9368832,0.308635
3632,Mlycd,0.088669024,0.07999703,0.11134158,0.09333589,0.9628328,0.089866854,0.556722,0.52580565,1.0,0.90468824,0.29519737
3633,Cep70,0.10525997,0.16680108,0.008978315,0.093679786,0.9592291,0.08986038,0.43924093,0.39568368,1.0,0.7893194,0.31961867
3634,4930570G19Rik,0.18783252,0.100119874,0.03201922,0.10665721,0.84218967,0.0898256,0.7184724,0.5242841,1.0,0.4047284,0.16264175
3635,Twsg1,0.0029345267,0.15044136,0.12081099,0.091395624,0.98267436,0.08981214,0.35521105,0.40174687,1.0,0.8332688,0.41282216
3636,Spice1,0.09226305,0.45158392,0.030088885,0.19131196,0.46942475,0.089806564,0.5398609,0.45927078,0.0,0.93609554,0.25305882
3637,Pot1a,0.061228484,0.19147488,0.025482057,0.09272847,0.96846294,0.08980409,0.4836616,0.44703344,1.0,0.883393,0.3145182
3638,Abracl,0.11968543,0.09419709,0.05664721,0.090176575,0.99578774,0.08979673,0.31391454,0.33655712,1.0,0.76975876,0.31540385
3639,Thap6,0.03122261,0.06295708,0.17621998,0.09013323,0.99602497,0.089774944,0.49248245,0.47721532,1.0,0.99416554,0.10957223
3640,5430405H02Rik,0.047160536,0.10702835,0.116131335,0.09010675,0.99611753,0.08975691,0.41337723,0.4551626,1.0,0.8551469,0.20122187
3641,Fam134b,0.2393579,0.03455824,0.0035408884,0.09248569,0.9701728,0.0897271,0.6082527,0.58763576,1.0,0.88067013,0.28284574
3642,Fam134c,0.11430509,0.11619459,0.046613526,0.09237107,0.9713274,0.08972255,0.4696524,0.45905837,1.0,0.9920553,0.45254263
3643,Yif1b,0.12003675,0.17492662,0.15590024,0.15028787,0.59697515,0.08971812,0.48094296,0.5023519,1.0,0.9935894,0.32343388
3644,Uqcrfs1,0.01615736,0.3160827,0.06619297,0.13281101,0.67543125,0.08970471,0.50676346,0.5208321,1.0,0.9627451,0.45815194
3645,Stoml1,0.13082357,0.11180996,0.03126193,0.09129848,0.98250806,0.089701496,0.5215217,0.49487182,1.0,0.9168121,0.41665357
3646,Zfp513,0.092509955,0.1849328,0.023204623,0.10021579,0.8950747,0.089700624,0.49747032,0.44753298,1.0,0.9659703,0.34716636
3647,Tsen2,0.03274117,0.25451997,0.00041824733,0.09589312,0.93485546,0.089646205,0.51083595,0.44551182,1.0,0.98724806,0.2959854
3648,Scmh1,0.011082041,0.22794293,0.03743978,0.09215492,0.9723844,0.08961,0.5467929,0.45404655,1.0,0.9503224,0.3950461
3649,Ilvbl,0.06553411,0.03354935,0.18246874,0.09385073,0.9546677,0.089596264,0.50500846,0.49539235,1.0,0.9292313,0.26907364
3650,Lepr,0.08107871,0.08592436,0.1298739,0.09895899,0.90534747,0.08959227,0.690834,0.47398198,1.0,0.47192428,0.1293171
3651,Mme,0.087489575,0.17855123,0.0049189236,0.09031991,0.9917193,0.089572,0.5563252,0.47082087,1.0,0.67038083,0.2139863
3652,Ifi203,0.14162245,0.086424835,0.15351248,0.12718658,0.70371073,0.089502566,0.40566587,0.4122842,0.0,0.9858972,0.09587232
3653,Lrig3,0.21827187,0.105901584,0.16256417,0.16224587,0.55142987,0.08946722,0.44523144,0.4413898,1.0,0.95110595,0.114190936
3654,Matn2,0.09846683,0.15046205,0.020394485,0.08977445,0.99652267,0.08946227,0.65794575,0.64009935,1.0,0.8298674,0.2027389
3655,Hydin,0.17015824,0.03627916,0.13580115,0.11407951,0.7840812,0.0894476,0.49856573,0.43404192,1.0,0.9945764,0.0731502
3656,Mir124-2hg,0.10018352,0.15114352,0.022322744,0.091216594,0.98049176,0.08943712,0.45413092,0.42590988,1.0,0.89321464,0.4285619
3657,Kcnn3,0.057981916,0.20827265,0.0065484564,0.09093434,0.98335254,0.08942052,0.45559603,0.4455932,1.0,0.96754223,0.33370334
3658,Fbxo27,0.16944222,0.09205744,0.008957828,0.090152495,0.9918678,0.08941936,0.5951658,0.59105015,1.0,0.9799808,0.18785505
3659,Rnf7,0.007766113,0.24367343,0.03779985,0.096413136,0.92727935,0.08940191,0.45322987,0.48558524,1.0,0.99939895,0.4149543
3660,Mef2c,0.10881307,0.14927687,0.01072329,0.08960441,0.9976793,0.08939646,0.5810292,0.552366,1.0,0.8444701,0.63314605
3661,Ppp2r2b,0.023486441,0.20815569,0.04146239,0.09103484,0.98178524,0.08937666,0.37788647,0.43695623,1.0,0.7197758,0.55467767
3662,Nckap5,0.06295723,0.2104021,0.067528136,0.113629155,0.78638315,0.08935605,0.32057422,0.24971448,0.0,0.42870694,0.3316191
3663,Ten1,0.13193074,0.0777971,0.09587633,0.101868056,0.87705195,0.08934358,0.48029435,0.4762737,1.0,0.9923983,0.2863154
3664,Mrpl16,0.08123305,0.2378931,0.073693745,0.13093998,0.68220776,0.08932827,0.48045853,0.5115654,1.0,0.9954907,0.28811073
3665,RP23-74O12.6,0.12741129,0.16162166,0.050366055,0.11313299,0.78954726,0.08932384,0.4950728,0.40565702,0.0,0.7988466,0.13541524
3666,Ddit4,0.025714437,0.23270582,0.03840943,0.09894323,0.9026696,0.08931305,0.3815717,0.4093664,1.0,0.7700769,0.39603758
3667,Pafah1b2,0.006153162,0.26058578,0.024587631,0.09710886,0.9196846,0.08930953,0.42052975,0.4427641,1.0,0.93569005,0.581151
3668,Gm12166,0.058677286,0.14130563,0.1255647,0.108515866,0.8226384,0.08926932,0.5090368,0.4849995,0.0,0.9662075,0.07893214
3669,Det1,0.027303787,0.24110495,0.015115198,0.094507985,0.9444633,0.08925933,0.4540999,0.40921012,1.0,0.78915834,0.21887787
3670,Brip1,0.3091029,0.1642921,0.02342702,0.16560733,0.538924,0.08924976,0.37488398,0.34053296,1.0,0.6142364,0.11143666
3671,Armc7,0.0966444,0.14841639,0.08129095,0.10878391,0.8199297,0.08919516,0.48604828,0.50097424,1.0,0.9998071,0.22972925
3672,Tmem63c,0.02946896,0.17985639,0.061823472,0.09038293,0.9867861,0.08918863,0.6468881,0.5952455,1.0,0.8636355,0.3297793
3673,Ddx21,0.0048276535,0.27604014,0.022753732,0.101207174,0.8811455,0.08917824,0.37781417,0.36510882,1.0,0.83010906,0.4318126
3674,Coch,0.0053892983,0.15077664,0.11295287,0.08970627,0.9939707,0.089165404,0.68868256,0.64299166,1.0,0.9433829,0.24719612
3675,Scn2b,0.11084212,0.46406004,0.051253706,0.20871861,0.427071,0.089137666,0.6826766,0.78088796,1.0,0.2663271,0.34078255
3676,Aloxe3,0.1710129,0.049616367,0.047453873,0.08936104,0.99722606,0.08911316,0.6389671,0.5121391,1.0,0.7514557,0.123307765
3677,Gbx1,0.008012611,0.48394167,0.014519031,0.16882443,0.52776,0.08909879,0.4868847,0.44901863,0.0,0.8396345,0.013748599
